组合,关联度系数
"['大便久滑', '言语艰涩']",0.0248220402102695
"['心腹疼痛', '吐血']",0.0063502926416624805
"['盗汗', '头旋目眩']",0.0012059889059463091
"['头痛', '吐血']",0.0063502926416624805
"['哮喘', '胃吐食']",0.013988778972462479
"['饮食减少', '心气不足']",0.0016851757849263294
"['头旋目眩', '梦遗']",0.0032301485377641548
"['烦闷', '子宫虚弱']",0.012176768244829439
"['哮喘', '跌打损伤']",0.008844399029253769
"['呕吐', '倒产']",0.0074546005127247295
"['赤白痢', '膈气']",0.011145872591758171
"['中风', '五色带下']",0.007559698040567775
"['咳嗽', '心痛']",0.0035600615620385856
"['子宫冷', '经事不调']",0.009299651559373345
"['四肢冷', '脉虚冷']",0.012554758195497867
"['大崩不止', '多尿']",0.0030421072955542083
"['脉沉', '口不渴']",0.012554758195497867
"['多尿', '白带频下']",0.01761621943712069
"['咳嗽', '饮食不化']",0.0022033807458811117
"['瘦弱', '牙痛']",0.008151542515269894
"['脐下冷痛', '便溏']",0.0070662438980906295
"['腹冷', '经水不止']",0.003014205166865014
"['久泄', '赤白痢']",0.00483721885040761
"['噎膈', '头面虚肿']",0.019590740734345385
"['短气', '饮食不化']",0.0033597800969557
"['乏力', '日晡潮热']",0.007473810084170085
"['乏力', '昏迷']",0.00026339220800314367
"['带下色青', '脉象弦数']",0.019590740734345385
"['霍乱', '血淋']",0.0070662438980906295
"['半身不遂', '经漏']",0.0014863933097503113
"['胁痛', '子宫虚弱']",0.01538048504917161
"['恶疮', '疔疮']",0.01633396255564598
"['腹痛', '子宫虚弱']",0.007175723359321484
"['口干', '咳逆上气']",0.012413671258143716
"['劳倦', '带浊']",0.0012829948624071275
"['子宫冷', '小肠疝气']",0.009299651559373345
"['半身不遂', '单腹胀']",0.012554758195497867
"['心腹疼痛', '大小便不通']",0.014620654349145626
"['久泄', '眼痛']",0.012974912426921253
"['心烦', '舌红']",0.0010616747346155475
"['心痛', '脐腹虚鸣']",0.01633396255564598
"['惊悸', '口干']",0.008290332543797047
"['盗汗', '失志']",0.006187471088102359
"['苦渴', '感风身痛']",0.0248220402102695
"['脉虚数', '日晡潮热']",0.0248220402102695
"['瘦弱', '耳鸣']",5.9478854836925166e-06
"['短气', '胸胀胁满']",0.004001445691109912
"['白带', '小肠疝气']",0.0023075760148831836
"['不孕', '腹冷']",4.1385265805216065e-05
"['便脓血', '喉闭']",0.013447846662905383
"['昏迷', '口干']",0.008290332543797047
"['身凉', '腰痛']",6.827312660140361e-05
"['饮食不化', '中暑']",0.009461648071230566
"['噎膈', '中暑']",0.014373789524574812
"['倒产', '口噤']",0.014373789524574812
"['冷淋', '寒疝']",0.0248220402102695
"['腹冷', '四肢酸痛']",0.0074546005127247295
"['小便浊败', '喉闭']",0.009650999753242906
"['乏力', '呕酸']",0.007473810084170085
"['腰膝疼', '四肢酸痛']",0.009461648071230566
"['短气', '带下腹痛']",0.012974912426921253
"['赤白痢', '失志']",0.011145872591758171
"['心腹疼痛', '思虑过度']",0.009461648071230566
"['身凉', '多尿']",0.0030421072955542083
"['带下色红', '呕逆']",0.005696190008969648
"['心烦', '脉虚数']",0.009839757693599849
"['盗汗', '畏寒']",0.00026585738062601116
"['饮食减少', '心痛']",0.0008954903591888441
"['劳倦', '中风']",0.0003971868971313075
"['呕吐', '肌肥']",0.012554758195497867
"['身凉', '经闭']",5.352565159544298e-06
"['乏力', '冷泄']",0.002796862814062273
"['赤白带不止', '五色带下']",7.008780064321485e-06
"['中风', '转筋']",0.009461648071230566
"['乏力', '头目彻痛']",0.007473810084170085
"['口苦', '惊悸']",0.0044150688473976185
"['脚膝无力', '心气不足']",0.009214726364298625
"['哮喘', '手足麻木']",0.004225366653725443
"['腰痛', '五色带下']",0.004165096518835898
"['湿痰', '心气不足']",0.006002228563811635
"['经闭', '梦遗']",0.0019749564185907453
"['面色萎黄', '鼻血']",0.003270807764909067
"['瘦弱', '肠鸣']",0.0033763617373891996
"['劳倦', '皮肤干燥']",0.008542300954462678
"['白带', '带下色黄']",0.011967256098925905
"['四肢冷', '湿痰']",0.0017712250369464888
"['梦遗', '偏头痛']",0.0069571322453921
"['小便利数', '小肠冷气疼']",0.011518410589348826
"['白带', '脉虚细']",0.0023075760148831836
"['目眩', '骨节疼痛']",0.0009293255813414003
"['短气', '口干']",0.006002228563811635
"['腹胀', '遍身疼痛']",0.011833240977537685
"['劳倦', '发热']",0.0003971868971313075
"['四肢冷', '多梦']",0.004461635095155431
"['腰背疼痛', '寒疝']",0.014620654349145626
"['舌红', '胸闷']",0.0063502926416624805
"['口噤', '头身皆重']",0.019590740734345385
"['饮食减少', '口唇龈内皆白']",0.007911849120448344
"['腹冷', '膀胱气刺']",0.012554758195497867
"['口干', '睡卧不安']",0.01761621943712069
"['饮食不化', '胸胀胁满']",0.005469949006193575
"['带下色红', '目赤']",0.002884366328288257
"['饮食不化', '心腹胀满']",0.014620654349145626
"['经闭', '手足麻木']",0.0024427368194332444
"['瘦弱', '中暑']",0.0033763617373891996
"['劳倦', '脉弱']",0.008542300954462678
"['白带', '心腹胀满']",0.0023075760148831836
"['腹或阴中疼痛', '四肢拘急']",0.0248220402102695
"['阴痛', '子死腹中']",0.0035600615620385856
"['久泄', '血淋']",0.00483721885040761
"['短气', '淋浊']",0.004001445691109912
"['便脓血', '脉迟弱']",0.013447846662905383
"['腰背疼痛', '心热']",0.0063502926416624805
"['瘦弱', '小便浊败']",0.002471983115074572
"['胸胀胁满', '脉虚缓']",0.01538048504917161
"['心腹疼痛', '鼻血']",0.009461648071230566
"['胁痛', '带下色青']",0.010206908909166201
"['白带', '脉虚数']",0.0023075760148831836
"['畏寒', '浑身浮肿']",0.011518410589348826
"['乏力', '冷汗']",0.007473810084170085
"['经闭', '疔疮']",0.011833240977537685
"['冷痹', '脉虚冷']",0.0248220402102695
"['烦闷', '带下腹痛']",0.012176768244829439
"['劳倦', '遗尿']",5.447921130496969e-06
"['四肢冷', '脚膝无力']",0.004461635095155431
"['腹冷', '难产']",0.005611729414364303
"['腹冷', '子死腹中']",0.004461635095155431
"['唇口青黑', '难产']",0.010468011206801783
"['肢体浮肿', '满口生疮']",0.019590740734345385
"['饮食不化', '赤白痢']",0.0063502926416624805
"['呕逆', '苦渴']",0.019590740734345385
"['乏力', '奔豚气']",0.007473810084170085
"['咳嗽', '口噤']",0.0064629995552151764
"['头晕', '阴痛']",3.279363719088657e-05
"['舌淡', '涕']",0.0069571322453921
"['腹冷', '霍乱']",0.0036408365184352753
"['月经过多', '子宫虚弱']",0.01761621943712069
"['心痛', '牙痛']",0.01633396255564598
"['骨节疼痛', '无名肿毒']",0.007859956334038881
"['畏寒', '肢节少力']",0.0027845466079761128
"['惊悸', '四肢酸痛']",0.010206908909166201
"['头晕', '小便淋沥']",0.002753133115959927
"['心气不足', '奔豚气']",0.01761621943712069
"['身凉', '痰潮']",0.009650999753242906
"['赤白痢', '漆中毒']",0.01633396255564598
"['畏寒', '头旋目眩']",0.0013900319217409751
"['心烦', '思虑过度']",0.004890866353368328
"['腹胀', '呕吐']",0.0010371496748695641
"['心悸', '健忘']",0.0069571322453921
"['心腹疼痛', '偏头痛']",0.007559698040567775
"['身凉', '脚气']",0.001408062694510659
"['胁痛', '阴肿']",0.010206908909166201
"['赤白带不止', '日晡潮热']",0.00435094339622899
"['畏寒', '多悲不乐']",0.011518410589348826
"['乏力', '嗽唾脓痰']",0.007473810084170085
"['不孕', '头痛']",0.00075645048902373
"['四肢冷', '胃吐食']",0.012554758195497867
"['半身不遂', '多梦']",0.004461635095155431
"['淋浊', '柔汗']",0.01538048504917161
"['久泄', '肠鸣']",0.007859956334038881
"['骨节疼痛', '中风']",0.0033597800969557
"['赤白带不止', '目赤']",0.00016568163700625416
"['便脓血', '梦遗']",0.0032301485377641548
"['烦闷', '心火不静']",0.007091467233923149
"['头晕', '经闭']",3.6220744944470695e-06
"['白带', '喜暖']",0.0010238039522492137
"['苔白', '脉迟弱']",0.012554758195497867
"['目眩', '脚膝无力']",0.003314782474999445
"['瘦弱', '心气不足']",0.0018598065651470042
"['头晕', '多尿']",0.002753133115959927
"['子宫冷', '面色不荣']",0.0043973483446007045
"['脚气', '恶疮']",0.0070662438980906295
"['腰酸', '四肢冷']",0.00010789912550857039
"['腹冷', '唯喜干食']",0.012554758195497867
"['带下色红', '眼痛']",0.010706317420445532
"['脐下冷痛', '寒疝']",0.01538048504917161
"['四肢冷', '心腹疼痛']",0.003014205166865014
"['目赤', '唯喜干食']",0.01633396255564598
"['盗汗', '中暑']",0.006187471088102359
"['赤白带不止', '脉虚数']",0.00435094339622899
"['饮食减少', '腰腿骨节疼痛']",0.00017340285231198793
"['腰酸', '舌红']",0.0009508863092397291
"['头晕', '积滞泄泻']",0.009299651559373345
"['胸胀胁满', '赤白痢']",0.0070662438980906295
"['小便浊败', '难产']",0.0030421072955542083
"['骨节疼痛', '吐血']",0.00483721885040761
"['发热', '经事不调']",0.014620654349145626
"['短气', '脉虚数']",0.012974912426921253
"['腹痛', '鼻血']",0.0025488687415475275
"['饮食减少', '奔豚气']",0.007911849120448344
"['脉滑', '血淋']",0.007976011383885873
"['大崩不止', '中风']",0.0009508863092397291
"['饮食不化', '脉虚缓']",0.014620654349145626
"['腰痛', '口噤']",0.005932794017765919
"['胸胀胁满', '膀胱气刺']",0.01538048504917161
"['偏头痛', '柔汗']",0.01761621943712069
"['经漏', '月经过多']",0.005611729414364303
"['腰痛', '身痒']",0.01095807642944105
"['湿痰', '头面虚肿']",0.012974912426921253
"['耳鸣', '脉虚冷']",0.012974912426921253
"['噎膈', '漆中毒']",0.019590740734345385
"['盗汗', '脐下冷痛']",0.0025544836303385
"['腰背疼痛', '自汗']",0.0063502926416624805
"['腹胀', '心腹疼痛']",0.0024427368194332444
"['不孕', '子死腹中']",0.0018025025882118517
"['子宫冷', '多尿']",0.002753133115959927
"['白带', '满口生疮']",0.0023075760148831836
"['小便利数', '耳鸣']",0.0010979030419328573
"['腹胀', '小便不通']",0.011833240977537685
"['口苦', '舌干']",0.008318149966497823
"['劳倦', '阴痛']",0.00024535142681458844
"['四肢冷', '脐腹虚鸣']",0.012554758195497867
"['自汗', '脉弱']",0.01633396255564598
"['肢体浮肿', '脐腹虚鸣']",0.019590740734345385
"['久泄', '浑身浮肿']",0.012974912426921253
"['奔豚气', '痰潮']",0.0248220402102695
"['腰腿骨节疼痛', '冷淋']",0.014620654349145626
"['发热', '霍乱']",0.005469949006193575
"['腹脐腿足常冷', '寒疝']",0.0248220402102695
"['湿痰', '头痛']",0.0033597800969557
"['中风', '呕逆']",0.009461648071230566
"['昏迷', '狂言']",0.008290332543797047
"['赤白带不止', '阴寒']",0.00435094339622899
"['湿痰', '肌肥']",0.012974912426921253
"['鼻血', '日晡潮热']",0.019590740734345385
"['腹胀', '腰腿骨节疼痛']",0.0024427368194332444
"['昏迷', '牙痛']",0.01538048504917161
"['多梦', '五色带下']",0.009214726364298625
"['头晕', '转筋']",0.0043973483446007045
"['脉沉', '心热']",0.004461635095155431
"['胁痛', '自汗']",0.0070662438980906295
"['盗汗', '心气不足']",0.004404618588973119
"['赤白带不止', '久泄']",0.004113704793487605
"['腹痛', '脉虚数']",0.007175723359321484
"['耳鸣', '多尿']",0.006002228563811635
"['咳嗽', '喉闭']",0.011518410589348826
"['面色萎黄', '满口生疮']",0.008029792849697015
"['淋浊', '小便淋痛']",0.01538048504917161
"['心悸', '脉虚细']",0.013988778972462479
"['四肢冷', '大便久滑']",0.012554758195497867
"['赤白带不止', '脚膝无力']",0.00016568163700625416
"['狂言', '小肠冷气疼']",0.01761621943712069
"['饮食减少', '脐腹虚鸣']",0.007911849120448344
"['面色萎黄', '饮食不化']",0.0002093087668805782
"['腹冷', '便溏']",0.004461635095155431
"['恶心', '口噤']",0.008844399029253769
"['大崩不止', '遗尿']",0.00022046237880857245
"['湿痰', '哮喘']",0.0028465342066379407
"['中风', '喉闭']",0.014620654349145626
"['面色萎黄', '心痛']",0.000964425726889373
"['惊悸', '胃吐食']",0.01538048504917161
"['头旋目眩', '胸胀胁满']",0.0044150688473976185
"['苔白', '小腹疼痛']",0.005611729414364303
"['心烦', '苦渴']",0.009839757693599849
"['赤白带不止', '失志']",0.0005472788976589316
"['鼻血', '脉虚数']",0.019590740734345385
"['乏力', '鼻血']",0.002796862814062273
"['腰腿骨节疼痛', '膈气']",0.009461648071230566
"['四肢冷', '苔白']",0.0014863933097503113
"['白带', '咳血']",0.0023075760148831836
"['耳鸣', '小便淋沥']",0.006002228563811635
"['烦闷', '四肢冷']",0.001244267271486521
"['口苦', '思虑过度']",0.008318149966497823
"['清稀如涕', '涕']",0.010468011206801783
"['心腹疼痛', '头面虚肿']",0.014620654349145626
"['脉沉', '惊悸']",0.0036408365184352753
"['腰膝疼', '小便血浊']",0.014620654349145626
"['赤白带不止', '多梦']",0.00016568163700625416
"['腹痛', '唇口青黑']",0.0011812904534633795
"['头旋目眩', '心腹疼痛']",0.0037584286706659475
"['牙痛', '冷汗']",0.0248220402102695
"['大崩不止', '淋沥不断']",0.00022046237880857245
"['发热', '肢节少力']",0.005469949006193575
"['赤白痢', '吐血']",0.007976011383885873
"['嗽唾脓痰', '脉弱']",0.0248220402102695
"['面色萎黄', '霍乱']",0.0004890614610629784
"['瘦弱', '子死腹中']",0.0010373782804073972
"['吐血', '头面虚肿']",0.01633396255564598
"['多尿', '冷淋']",0.01761621943712069
"['赤白带不止', '面浮']",0.0005472788976589316
"['目眩', '头目彻痛']",0.011227847879652003
"['心烦', '心腹疼痛']",0.0010616747346155475
"['腰痛', '感风身痛']",0.01095807642944105
"['头旋目眩', '日晡潮热']",0.013447846662905383
"['霍乱', '中暑']",0.010206908909166201
"['昏迷', '肢体浮肿']",0.010206908909166201
"['呕吐', '血淋']",0.004461635095155431
"['身凉', '脉沉']",0.00010789912550857039
"['白带', '失志']",2.8751574865815144e-05
"['腹痛', '嗽唾脓痰']",0.007175723359321484
"['中风', '心痛']",0.0063502926416624805
"['饮食减少', '苔白']",0.0001147332349271668
"['脐下冷痛', '子死腹中']",0.0070662438980906295
"['头旋目眩', '涕']",0.006445623786161342
"['哮喘', '鼻血']",0.008844399029253769
"['半身不遂', '梦遗']",0.0025160536564217684
"['脉沉', '饮食不化']",0.003014205166865014
"['饮食减少', '吞酸水']",0.007911849120448344
"['瘦弱', '腹大']",0.008151542515269894
"['头晕', '惊悸']",0.0011819823246268513
"['小便浊败', '清浊相干']",0.009650999753242906
"['腰痛', '心悸']",0.001373146613633358
"['饮食不化', '胃吐食']",0.014620654349145626
"['畏寒', '肢体浮肿']",0.0064629995552151764
"['咳嗽', '精神失常']",0.0064629995552151764
"['盗汗', '小便淋沥']",0.004404618588973119
"['带下色红', '膀胱气刺']",0.010706317420445532
"['头晕', '大便燥结']",0.0043973483446007045
"['脉沉', '狂言']",0.005611729414364303
"['淋沥不断', '阴肿']",0.007859956334038881
"['白带', '肠鸣']",2.8751574865815144e-05
"['头旋目眩', '五色带下']",0.006445623786161342
"['无名肿毒', '跌打损伤']",0.014373789524574812
"['湿痰', '唇口青黑']",0.006002228563811635
"['经漏', '腰腿骨节疼痛']",0.003014205166865014
"['白带', '口噤']",2.8751574865815144e-05
"['小肠疝气', '单腹胀']",0.0248220402102695
"['瘦弱', '霍乱']",0.0005456070719949135
"['子宫冷', '心烦']",0.000802942449714017
"['多尿', '膈气']",0.012413671258143716
"['脚膝无力', '牙痛']",0.01633396255564598
"['头痛', '胁痛']",0.005469949006193575
"['饮食减少', '转筋']",0.0031691295382064166
"['不孕', '面色不荣']",0.0043973483446007045
"['脚气', '痰潮']",0.01538048504917161
"['身凉', '发热']",0.0009508863092397291
"['劳倦', '心火不静']",0.0037189460253055917
"['膈气', '咳逆上气']",0.014373789524574812
"['久泄', '脉虚缓']",0.012974912426921253
"['目眩', '小便利数']",0.00026585738062601116
"['腹痛', '淋沥不断']",0.0002352848821796094
"['腰腿骨节疼痛', '白带频下']",0.014620654349145626
"['咳嗽', '久泄']",0.0010979030419328573
"['面色萎黄', '带下色黄']",2.6165373682163207e-06
"['头晕', '咳嗽']",3.279363719088657e-05
"['心烦', '昏迷']",0.0015345744358227775
"['遗尿', '腹脐腿足常冷']",0.012974912426921253
"['湿痰', '脐腹虚鸣']",0.012974912426921253
"['小便浊败', '湿痰']",0.00022046237880857245
"['瘦弱', '腰腿骨节疼痛']",0.00024937578873451827
"['腰酸', '头旋目眩']",0.0003870548475422009
"['身凉', '冷泄']",0.0047175739682145945
"['湿痰', '满口生疮']",0.012974912426921253
"['饮食减少', '五色带下']",0.0016851757849263294
"['不孕', '小便淋沥']",0.002753133115959927
"['霍乱', '赤白痢']",0.0070662438980906295
"['哮喘', '喉闭']",0.013988778972462479
"['小便浊败', '半身不遂']",0.00010789912550857039
"['白带', '头面虚肿']",0.0023075760148831836
"['中风', '自汗']",0.0063502926416624805
"['咳嗽', '梦遗']",0.001750878058457861
"['涕', '脏腑积冷']",0.01761621943712069
"['口干', '转筋']",0.012413671258143716
"['呕吐', '眼痛']",0.012554758195497867
"['白带', '骨热']",0.0023075760148831836
"['骨节疼痛', '噎膈']",0.007859956334038881
"['舌淡', '脉虚缓']",0.013988778972462479
"['咳嗽', '湿痰']",0.0010979030419328573
"['冷淋', '白带频下']",0.0248220402102695
"['精神失常', '痰膈']",0.019590740734345385
"['头晕', '自汗']",0.0018025025882118517
"['膈气', '浑身浮肿']",0.019590740734345385
"['腰膝疼', '吐血']",0.0063502926416624805
"['脐腹虚鸣', '奔豚气']",0.0248220402102695
"['短气', '面浮']",0.007859956334038881
"['霍乱', '眼痛']",0.01538048504917161
"['子宫冷', '梦遗']",0.00046022646109850074
"['梦遗', '恶疮']",0.005762467450012021
"['恶疮', '吐血']",0.007976011383885873
"['耳鸣', '腰膝疼']",0.0033597800969557
"['带下色黄', '四肢亦浮']",0.013447846662905383
"['不孕', '月经过多']",0.002753133115959927
"['呕吐', '带下如倾']",0.0074546005127247295
"['盗汗', '霍乱']",0.0025544836303385
"['乏力', '痰涕粘涎']",0.007473810084170085
"['咳嗽', '赤白痢']",0.0035600615620385856
"['腹痛', '经水不止']",2.1752411300202112e-05
"['中风', '奔豚气']",0.014620654349145626
"['咳嗽', '腰背疼痛']",0.0022033807458811117
"['霍乱', '冷汗']",0.01538048504917161
"['小便利数', '咳逆上气']",0.0064629995552151764
"['腰膝疼', '小便如泔']",0.007559698040567775
"['短气', '小便不通']",0.012974912426921253
"['白带', '足膝红肿']",0.0027284288853437477
"['心火不静', '舌干']",0.014373789524574812
"['中风', '冷汗']",0.014620654349145626
"['子宫冷', '手足麻木']",0.00075645048902373
"['胸闷', '头胀眩重']",0.01633396255564598
"['腹胀', '膈气']",0.006762855360826575
"['唇口青黑', '奔豚气']",0.01761621943712069
"['短气', '哮喘']",0.0028465342066379407
"['盗汗', '遗尿']",0.0009293255813414003
"['四肢亦浮', '口唇龈内皆白']",0.0248220402102695
"['不孕', '肢体浮肿']",0.0043973483446007045
"['霍乱', '难产']",0.008290332543797047
"['舌红', '带下冷痛']",0.009461648071230566
"['满口生疮', '脐腹虚鸣']",0.0248220402102695
"['中风', '口干']",0.007559698040567775
"['小便利数', '狂言']",0.0046650526762114786
"['烦闷', '月经过多']",0.005263511529757903
"['肠鸣', '面浮']",0.014373789524574812
"['腹冷', '冷泄']",0.0074546005127247295
"['腰痛', '鼻血']",0.005932794017765919
"['心痛', '言语艰涩']",0.01633396255564598
"['头痛', '跌打损伤']",0.009461648071230566
"['腹痛', '哮喘']",7.023082530754898e-06
"['中风', '眼痛']",0.014620654349145626
"['湿痰', '大便久滑']",0.012974912426921253
"['腹冷', '手足麻木']",0.003014205166865014
"['盗汗', '小肠冷气疼']",0.011227847879652003
"['乏力', '发热']",6.7129447352543e-05
"['腰腿骨节疼痛', '脐下冷痛']",0.005469949006193575
"['烦闷', '霍乱']",0.0033226274589903126
"['子宫冷', '短气']",0.00012176418222692442
"['脚气', '跌打损伤']",0.010206908909166201
"['心腹疼痛', '恶疮']",0.0063502926416624805
"['身凉', '牙痛']",0.009650999753242906
"['哮喘', '带下腹痛']",0.013988778972462479
"['心烦', '头身皆重']",0.009839757693599849
"['转筋', '呕逆']",0.014373789524574812
"['乏力', '霍乱']",0.00026339220800314367
"['阴痒', '柔汗']",0.01761621943712069
"['口苦', '脉弦数']",0.013447846662905383
"['霍乱', '吐血']",0.0070662438980906295
"['乏力', '脉弱']",0.007473810084170085
"['头旋目眩', '胁痛']",0.0044150688473976185
"['口苦', '目赤']",0.005265757400890497
"['劳倦', '多梦']",0.0012829948624071275
"['子宫冷', '腹脐腿足常冷']",0.009299651559373345
"['哮喘', '梦遗']",0.0036821119382462186
"['腰痛', '心气不足']",0.004165096518835898
"['舌红', '脉迟弱']",0.014620654349145626
"['腹痛', '小便浊败']",0.004593254549333903
"['中风', '头目彻痛']",0.014620654349145626
"['便脓血', '膈气']",0.008318149966497823
"['腰背疼痛', '腹脐腿足常冷']",0.014620654349145626
"['血淋', '眼痛']",0.01633396255564598
"['霍乱', '冷泄']",0.010206908909166201
"['头晕', '心热']",0.0018025025882118517
"['大崩不止', '腹脐腿足常冷']",0.009650999753242906
"['难产', '鼻血']",0.012413671258143716
"['便脓血', '气结腹痛']",0.013447846662905383
"['脚膝无力', '冷汗']",0.01633396255564598
"['白带', '气结腹痛']",0.0023075760148831836
"['唇口青黑', '头目彻痛']",0.01761621943712069
"['白带', '唯喜干食']",0.0023075760148831836
"['耳鸣', '小便如泔']",0.006002228563811635
"['不孕', '四肢冷']",4.1385265805216065e-05
"['四肢冷', '心痛']",0.004461635095155431
"['盗汗', '肢体浮肿']",0.006187471088102359
"['乏力', '疔疮']",0.007473810084170085
"['腹冷', '唇口青黑']",0.005611729414364303
"['自汗', '胃吐食']",0.01633396255564598
"['腹冷', '冷淋']",0.012554758195497867
"['心悸', '舌红']",0.004225366653725443
"['无名肿毒', '头面虚肿']",0.019590740734345385
"['带下色红', '难产']",0.003943708619441155
"['心烦', '惊悸']",0.0015345744358227775
"['手足麻木', '脚气']",0.005469949006193575
"['经闭', '头旋目眩']",0.0015987704635871958
"['苔黄', '似血非血']",0.008290332543797047
"['阴痛', '半身不遂']",0.0008592791183635873
"['小便利数', '膈气']",0.0064629995552151764
"['心烦', '嗽唾脓痰']",0.009839757693599849
"['经闭', '唇口青黑']",0.0049498742392387884
"['阴痛', '久泄']",0.0010979030419328573
"['昏迷', '满口生疮']",0.01538048504917161
"['舌淡', '肠鸣']",0.008844399029253769
"['苔白', '久泄']",0.0017712250369464888
"['身凉', '肢体浮肿']",0.0047175739682145945
"['赤白带不止', '小肠疝气']",0.00435094339622899
"['心热', '胸闷']",0.007976011383885873
"['阴痛', '浑身浮肿']",0.011518410589348826
"['冷汗', '头目彻痛']",0.0248220402102695
"['四肢冷', '狂言']",0.005611729414364303
"['身凉', '腹胀']",5.352565159544298e-06
"['腹痛', '心气不足']",0.0011812904534633795
"['小便利数', '多尿']",0.0046650526762114786
"['腹冷', '小肠及外肾肿痛']",0.012554758195497867
"['带下色红', '吐血']",0.002884366328288257
"['心烦', '中风']",0.0010616747346155475
"['喉闭', '大小便不通']",0.0248220402102695
"['腹痛', '半身不遂']",0.0004401574917721751
"['赤白痢', '无名肿毒']",0.011145872591758171
"['自汗', '脚弱']",0.01633396255564598
"['瘦弱', '四肢酸痛']",0.0033763617373891996
"['头晕', '面色微红']",0.0043973483446007045
"['苔黄', '带下色青']",0.010206908909166201
"['大崩不止', '寒疝']",0.009650999753242906
"['五色带下', '口噤']",0.012413671258143716
"['腰膝疼', '惊悸']",0.005469949006193575
"['乏力', '耳鸣']",0.00012628320560115203
"['四肢冷', '耳鸣']",0.0017712250369464888
"['呕吐', '脉沉']",0.0014863933097503113
"['腰酸', '昏迷']",0.001408062694510659
"['恶疮', '鼻血']",0.011145872591758171
"['乏力', '大便久滑']",0.007473810084170085
"['饮食减少', '带下色红']",0.0013412112461378412
"['腰痛', '咳逆上气']",0.005932794017765919
"['阴痛', '肢体烦疼']",0.011518410589348826
"['口苦', '脏腑积冷']",0.013447846662905383
"['腹冷', '寒疝']",0.012554758195497867
"['半身不遂', '昏迷']",0.0036408365184352753
"['久泄', '呕逆']",0.007859956334038881
"['骨节疼痛', '舌红']",0.0033597800969557
"['脉滑', '带下如倾']",0.011145872591758171
"['劳倦', '苔黄']",0.0007424265419397891
"['小便浊败', '跌打损伤']",0.0047175739682145945
"['乏力', '脐腹腰脚先痛']",0.007473810084170085
"['目眩', '肢节少力']",0.0025544836303385
"['经闭', '经水不止']",0.0024427368194332444
"['瘦弱', '面色不荣']",0.0033763617373891996
"['劳倦', '脉虚数']",0.008542300954462678
"['嗽唾脓痰', '日晡潮热']",0.0248220402102695
"['饮食不化', '呕酸']",0.014620654349145626
"['遗尿', '冷淋']",0.012974912426921253
"['腹胀', '狂言']",0.0049498742392387884
"['昏迷', '大便久滑']",0.01538048504917161
"['四肢冷', '惊悸']",0.0036408365184352753
"['失志', '小肠冷气疼']",0.019590740734345385
"['身凉', '中暑']",0.0047175739682145945
"['白带', '脉弱']",0.0023075760148831836
"['胁痛', '脉象弦数']",0.01538048504917161
"['鼻血', '面浮']",0.014373789524574812
"['饮食减少', '头旋目眩']",3.173144880186385e-08
"['带下色黄', '肠鸣']",0.008318149966497823
"['半身不遂', '唇口青黑']",0.005611729414364303
"['饮食不化', '脚气']",0.005469949006193575
"['腹痛', '膈气']",0.0025488687415475275
"['面色萎黄', '脉弱']",0.008029792849697015
"['劳倦', '脐腹虚鸣']",0.008542300954462678
"['半身不遂', '小肠疝气']",0.012554758195497867
"['心气不足', '脐腹虚鸣']",0.01761621943712069
"['发热', '口干']",0.007559698040567775
"['胁痛', '呕逆']",0.010206908909166201
"['畏寒', '淋浊']",0.0027845466079761128
"['目眩', '牙痛']",0.011227847879652003
"['头晕', '心腹疼痛']",0.00075645048902373
"['骨节疼痛', '腰膝疼']",0.0033597800969557
"['久泄', '多尿']",0.006002228563811635
"['阴痛', '便溏']",0.0035600615620385856
"['足膝红肿', '小便短赤']",0.01633396255564598
"['呕吐', '胸胀胁满']",0.0036408365184352753
"['盗汗', '转筋']",0.006187471088102359
"['赤白带不止', '痰膈']",0.00435094339622899
"['乏力', '满口生疮']",0.007473810084170085
"['咳嗽', '面浮']",0.0064629995552151764
"['劳倦', '呕吐']",6.751648427616441e-06
"['久泄', '小肠及外肾肿痛']",0.012974912426921253
"['骨节疼痛', '腰腿骨节疼痛']",0.0033597800969557
"['咳嗽', '噎膈']",0.0064629995552151764
"['面色萎黄', '带下色黑']",0.008029792849697015
"['瘦弱', '皮肤干燥']",0.008151542515269894
"['淋浊', '阴痒']",0.008290332543797047
"['舌淡', '带下色青']",0.008844399029253769
"['大崩不止', '腰背疼痛']",0.0009508863092397291
"['脉沉', '肠鸣']",0.0074546005127247295
"['心气不足', '转筋']",0.012413671258143716
"['大崩不止', '浑身浮肿']",0.009650999753242906
"['腰酸', '腹冷']",0.00010789912550857039
"['赤白带不止', '脏腑积冷']",0.00435094339622899
"['头痛', '阴肿']",0.009461648071230566
"['带下色黄', '小便短赤']",0.013447846662905383
"['不孕', '自汗']",0.0018025025882118517
"['四肢冷', '发热']",0.003014205166865014
"['白带', '奔豚气']",0.0023075760148831836
